|0.0,21.0,-0.9418572687355908,20.663986778042986|1.0,21.0,0.014414083783795828,20.83082434644351|2.0,21.0,1.0030097987390532,21.077527663383187|3.0,21.0,2.056636047535531,21.331759631647092|4.0,21.0,3.1548533211189036,21.534534462103476|5.0,21.0,4.249146088643241,21.660468321572093|6.0,21.0,5.297082212548677,21.711271104491484|7.0,21.0,6.280999944582618,21.695010014539218|8.0,21.0,7.211191048110485,21.614638460738476|9.0,21.0,8.120075744544717,21.475113991228913|10.0,21.0,9.046287841386976,21.300720997793114|11.0,21.0,10.002298476405981,21.067761861088474|12.0,21.0,11.024671051684296,20.779243476704806|13.0,21.0,12.122399536197173,20.520607232080977|14.0,21.0,13.245431066481823,20.343779210502106|15.0,21.0,14.33171203508974,20.25609732091079|16.0,21.0,15.34402729765556,20.245215385835845|17.0,21.0,16.28103573266343,20.304952963970646|18.0,21.0,17.174127723044236,20.436142764384545|19.0,21.0,18.07319817947574,20.62444922384195|20.0,21.0,19.01644075627582,20.81941424728203|21.0,21.0,20.002498716836545,21.070648355163158|22.0,21.0,21.08093187589282,21.394098697346372|23.0,21.0,22.255549351918887,21.667677491437004|24.0,21.0,23.44399519289982,21.831179074857815|25.0,21.0,24.556261137862386,21.896156137193078|26.0,21.0,25.545529316188272,21.890761695155163|27.0,21.0,26.415641610557117,21.811495700966873|28.0,21.0,27.22155376024694,21.62771128061739|29.0,21.0,28.057993588380402,21.335594875508505|30.0,21.0,29.000032775733928,21.00809631975696|31.0,21.0,30.066122717116514,20.642406347212145|32.0,21.0,31.301249269703728,20.284634766772644|33.0,21.0,32.623073528572775,20.073756816415138|34.0,21.0,33.88350587218417,20.006808619557926|35.0,21.0,34.99110444854949,20.000039566200545|36.0,21.0,35.92157880068556,20.003079684479204|37.0,21.0,36.69264188748283,20.048406078902413|38.0,21.0,37.38003681915566,20.215369096710198|39.0,21.0,38.11963901921018,20.525695726876943|40.0,21.0,39.00897776266106,20.86630286054023|41.0,21.0,40.003076195289815,21.078376830773937|42.0,21.0,41.01096469372462,21.147679256975238|43.0,21.0,42.00612531519575,21.11051294451449|44.0,21.0,43.0000012899682,21.001606217525975|45.0,21.0,44.01028298934555,20.856960708820235|46.0,21.0,45.04146451038527,20.715026816789628|47.0,21.0,46.07854551001398,20.611513677351944|48.0,21.0,47.0942986658871,20.576083624536494|49.0,21.0,48.06747845154553,20.638885666764555|
|0.0,22.0,-0.7562581039844096,21.345726601367666|1.0,22.0,0.12800374231227007,21.51048746024377|2.0,22.0,1.0201932960645226,21.80005294970144|3.0,22.0,2.0105672664158867,22.144992640200353|4.0,22.0,3.109193537154679,22.454382928544863|5.0,22.0,4.25799128196376,22.670390231401246|6.0,22.0,5.383827980694047,22.787611606456142|7.0,22.0,6.439024232954348,22.82783222260766|8.0,22.0,7.411330428108349,22.808373759549937|9.0,22.0,8.319122719205621,22.73239752081643|10.0,22.0,9.202575619871055,22.603418890967102|11.0,22.0,10.080408312863028,22.39287546239054|12.0,22.0,11.004717940431531,22.097023821307683|13.0,22.0,12.021439901045984,21.794038516379622|14.0,22.0,13.10468949086768,21.554557419820213|15.0,22.0,14.193811340612557,21.40834144519404|16.0,22.0,15.238697099572914,21.351603598250804|17.0,22.0,16.221493076796907,21.37236398245093|18.0,22.0,17.157049554438284,21.46200878601291|19.0,22.0,18.08128784528112,21.605072187897843|20.0,22.0,19.028730256048505,21.762018730811864|21.0,22.0,20.000088193274284,21.986719233059937|22.0,22.0,21.045925300657373,22.299568803573198|23.0,22.0,22.18928536441556,22.58544152538848|24.0,22.0,23.36634803172706,22.77361824119124|25.0,22.0,24.491141223341288,22.860850013310912|26.0,22.0,25.51037292596874,22.871931951688655|27.0,22.0,26.417282338029967,22.81267467441048|28.0,22.0,27.251128477060067,22.662715204389958|29.0,22.0,28.08941711448097,22.413326515723146|30.0,22.0,29.00656804005774,22.114424389730864|31.0,22.0,30.030827831061586,21.753615530206936|32.0,22.0,31.220498817123165,21.373599244976816|33.0,22.0,32.521687656257924,21.121810213095163|34.0,22.0,33.79450553599996,21.021341721914467|35.0,22.0,34.937594581968746,21.001949117629596|36.0,22.0,35.917729899922705,21.003389930497754|37.0,22.0,36.74557356763551,21.032907868652487|38.0,22.0,37.47647053092276,21.147992432540825|39.0,22.0,38.216196975176295,21.378990484551792|40.0,22.0,39.06189252190017,21.653655721090743|41.0,22.0,40.014027228190535,21.833093759103|42.0,22.0,41.006399668403674,21.887046996269845|43.0,22.0,42.01216684036517,21.844482641721708|44.0,22.0,43.034362568197494,21.740107040684315|45.0,22.0,44.07901963088233,21.610391016915827|46.0,22.0,45.13980848184856,21.490028871307082|47.0,22.0,46.19506981394305,21.406630472998216|48.0,22.0,47.21515146128376,21.380312359914303|49.0,22.0,48.17620705516022,21.43310919567151|
|0.0,23.0,-0.515496137051382,22.14310809743288|1.0,23.0,0.30112119286993855,22.28475989140397|2.0,23.0,1.0900092251463434,22.58537150401686|3.0,23.0,2.0000028449793037,22.997614638284507|4.0,23.0,3.0838846873561523,23.40091487118772|5.0,23.0,4.27980508888981,23.69377178525145|6.0,23.0,5.481126902014084,23.854851278402563|7.0,23.0,6.608683600056327,23.92025620081319|8.0,23.0,7.631314054050494,23.92955401847301|9.0,23.0,8.555563283887409,23.895810250762434|10.0,23.0,9.415863642194505,23.811655539924253|11.0,23.0,10.236854851439965,23.646227113505216|12.0,23.0,11.077732822479652,23.38655304069254|13.0,23.0,12.003911692751094,23.088363364365613|14.0,23.0,13.01582678426719,22.822790853977175|15.0,23.0,14.068687357849761,22.635779239236502|16.0,23.0,15.1127825804135,22.538648452498236|17.0,23.0,16.12080806201849,22.52353222964369|18.0,23.0,17.09385400606041,22.577034945099207|19.0,23.0,18.052860535373924,22.67917787709101|20.0,23.0,19.021424308264315,22.794112614412565|21.0,23.0,20.000224081145063,22.978831342088732|22.0,23.0,21.03409621733185,23.2589012990067|23.0,23.0,22.15369811160804,23.532703588972524|24.0,23.0,23.315509254622654,23.729021549402187|25.0,23.0,24.446190352048795,23.83264330528514|26.0,23.0,25.49182409881918,23.861253303888617|27.0,23.0,26.436232773933714,23.825933723015066|28.0,23.0,27.301820802778256,23.715923046539782|29.0,23.0,28.145414224510965,23.519310265960346|30.0,23.0,29.03478688683552,23.261464426213834|31.0,23.0,30.003306882157275,22.91874220748167|32.0,23.0,31.12084494539051,22.523464177679596|33.0,23.0,32.37256521846567,22.22133088226066|34.0,23.0,33.64080196387671,22.066738637441166|35.0,23.0,34.817576547413864,22.016779941240745|36.0,23.0,35.855773145317144,22.01045534997743|37.0,23.0,36.7564258241168,22.030117728359354|38.0,23.0,37.55726218529822,22.103348881987486|39.0,23.0,38.33296148950209,22.254976761763277|40.0,23.0,39.166771310841156,22.447071476985826|41.0,23.0,40.094654702889535,22.57532377862663|42.0,23.0,41.081045021221094,22.605637543651195|43.0,23.0,42.10155463635849,22.560914668257883|44.0,23.0,43.15043526288238,22.472515632983995|45.0,23.0,44.22178228925898,22.37200541826461|46.0,23.0,45.30045689286624,22.28540959895781|47.0,23.0,46.3623062832216,22.229709974372412|48.0,23.0,47.38013647749657,22.21529036359323|49.0,23.0,48.33204017659203,22.255802664400903|
|0.0,24.0,-0.3313726785212477,23.056500054091334|1.0,24.0,0.4374472449151431,23.173238608940622|2.0,24.0,1.1517547203846368,23.47039642598425|3.0,24.0,2.0029147524897493,23.92370446148416|4.0,24.0,3.078746465159586,24.388962626153262|5.0,24.0,4.3130296707913,24.726685466200397|6.0,24.0,5.569737541114601,24.902703836523305|7.0,24.0,6.746002761397704,24.96720494352666|8.0,24.0,7.801285511536539,24.980057422845572|9.0,24.0,8.73838960056065,24.96517355895465|10.0,24.0,9.588141156941948,24.91124765755248|11.0,24.0,10.384398310675829,24.788057459898216|12.0,24.0,11.185806375919839,24.58059343994504|13.0,24.0,12.054217525459414,24.32480072483276|14.0,24.0,13.003094032361812,24.078603382162395|15.0,24.0,14.006259395493318,23.888287820920475|16.0,24.0,15.025925793464669,23.773771265833528|17.0,24.0,16.036033372747884,23.733976802620187|18.0,24.0,17.030194269941166,23.756121247450594|19.0,24.0,18.01666032377223,23.818222440449155|20.0,24.0,19.006480956546195,23.886334216693704|21.0,24.0,20.0002058286474,24.020288295378535|22.0,24.0,21.032297474696616,24.252094868098204|23.0,24.0,22.131744022360785,24.49611647553147|24.0,24.0,23.27341536356571,24.687076972469352|25.0,24.0,24.401503630544013,24.801125518098136|26.0,24.0,25.466914651986965,24.8460614704227|27.0,24.0,26.4470192842357,24.833194051822744|28.0,24.0,27.34932611705217,24.759357292748014|29.0,24.0,28.210105077947922,24.613242213253738|30.0,24.0,29.083895232281066,24.400938966131548|31.0,24.0,30.004206015562396,24.09162063390896|32.0,24.0,31.04426233905667,23.705779804475338|33.0,24.0,32.223112003798725,23.370361181820588|34.0,24.0,33.45787420658755,23.1597026573189|35.0,24.0,34.64779947731571,23.064075434759342|36.0,24.0,35.73442510156249,23.035909769098396|37.0,24.0,36.70634001045047,23.044090061492316|38.0,24.0,37.586439343597206,23.089523430572928|39.0,24.0,38.42497611769653,23.181863376458033|40.0,24.0,39.28543132813568,23.300434696979575|41.0,24.0,40.218756948337145,23.375773042693197|42.0,24.0,41.21351500033925,23.38239062077343|43.0,24.0,42.24883373385263,23.339886948619995|44.0,24.0,43.31285700409328,23.273477802695375|45.0,24.0,44.39228639451621,23.205843734703368|46.0,24.0,45.4689491406329,23.152660053599817|47.0,24.0,46.52156498381948,23.121877038625943|48.0,24.0,47.52953278854735,23.117582523434645|49.0,24.0,48.47693399174795,23.147707825325575|
|0.0,25.0,-0.275291153799512,24.038639099692663|1.0,25.0,0.46905963019379415,24.15259081683637|2.0,25.0,1.1580724525745159,24.460409409935544|3.0,25.0,2.001904822236634,24.938307082047334|4.0,25.0,3.0943176756020967,25.423956987527287|5.0,25.0,4.355472961306922,25.76458151716709|6.0,25.0,5.633177934543707,25.9302911223345|7.0,25.0,6.8191244759834175,25.983505996327285|8.0,25.0,7.8752078584722565,25.992182907236824|9.0,25.0,8.807512936195758,25.981299510989395|10.0,25.0,9.649117147715767,25.93641936330518|11.0,25.0,10.446843759608486,25.833077531635517|12.0,25.0,11.253927863505716,25.665865126843908|13.0,25.0,12.113372886185141,25.462484984673377|14.0,25.0,13.035673254995235,25.26471480666656|15.0,25.0,14.00573523172066,25.106946578058533|16.0,25.0,15.00001811420656,25.00601897707212|17.0,25.0,16.00070924135972,24.96234392882773|18.0,25.0,17.00063878184913,24.96426268538334|19.0,25.0,18.000047375797536,24.99026607219027|20.0,25.0,19.00004218665625,25.009185397801936|21.0,25.0,20.003593467903013,25.084699603272146|22.0,25.0,21.03390622378377,25.258191431996238|23.0,25.0,22.112383654265397,25.460583567645166|24.0,25.0,23.22814284067265,25.635795977963934|25.0,25.0,24.344043872154522,25.75479901850888|26.0,25.0,25.419882333487582,25.814532683813354|27.0,25.0,26.430106044882052,25.821718248501288|28.0,25.0,27.370431318958694,25.77694483449722|29.0,25.0,28.259061423462796,25.671572800073843|30.0,25.0,29.133970454044995,25.499992825481495|31.0,25.0,30.027317760015684,25.23214060398623|32.0,25.0,31.00690832244364,24.88265895872162|33.0,25.0,32.107894527429,24.548172792088746|34.0,25.0,33.28328335133184,24.302635500242605|35.0,25.0,34.4549624265076,24.16158838063782|36.0,25.0,35.5647333710749,24.099698405119607|37.0,25.0,36.59093963211259,24.08749267650949|38.0,25.0,37.54294045977299,24.110563899604095|39.0,25.0,38.45243780058855,24.163235016402037|40.0,25.0,39.36394163194994,24.228359052127544|41.0,25.0,40.325968486982305,24.261297407978642|42.0,25.0,41.339033633142314,24.249584473852686|43.0,25.0,42.38554848485629,24.211045416048808|44.0,25.0,43.451365339453304,24.163937795826882|45.0,25.0,44.521523483851425,24.121899650669512|46.0,25.0,45.58011273265665,24.092423731732183|47.0,25.0,46.61208135069295,24.078306384138532|48.0,25.0,47.605173641765184,24.081244239831374|49.0,25.0,48.55156142903485,24.106186346003412|
|0.0,26.0,-0.3643999937481342,25.0687574727514|1.0,26.0,0.38167546697565835,25.21407712092074|2.0,26.0,1.1037888509948162,25.5563722547013|3.0,26.0,2.0008744900620083,26.04181166573037|4.0,26.0,3.1345305128026544,26.500961641975074|5.0,26.0,4.403780457375231,26.80282143530944|6.0,26.0,5.6612711315192135,26.940884027740786|7.0,26.0,6.814644551515341,26.982671541114858|8.0,26.0,7.837830068571025,26.986762845541076|9.0,26.0,8.744916552966536,26.966919042655345|10.0,26.0,9.577620655299368,26.906419157548132|11.0,26.0,10.395854757424454,26.796874222116223|12.0,26.0,11.241070283961118,26.651172547112623|13.0,26.0,12.131201173345975,26.495165223743136|14.0,26.0,13.065426783431814,26.355770857257017|15.0,26.0,14.03206935047843,26.2512175505747|16.0,26.0,15.017809936142148,26.18789007014451|17.0,26.0,16.013106105966845,26.161370511308828|18.0,26.0,17.012609378910845,26.158302752298162|19.0,26.0,18.012495356901365,26.15758991039606|20.0,26.0,19.008593787675345,26.130819425790207|21.0,26.0,20.01071483636487,26.145996113001047|22.0,26.0,21.03361855939872,26.257112643137976|23.0,26.0,22.088525407938423,26.411356375939626|24.0,26.0,23.173589651186447,26.56306832211896|25.0,26.0,24.26829856648728,26.681625272562155|26.0,26.0,25.343584413470822,26.754399481549104|27.0,26.0,26.3745925122741,26.780298323909758|28.0,26.0,27.348785817721158,26.758893990488065|29.0,26.0,28.26982102797743,26.683255932148462|30.0,26.0,29.15952999760562,26.54185807650638|31.0,26.0,30.05059834774913,26.314064488128345|32.0,26.0,31.000175271798764,26.018721989139046|33.0,26.0,32.039665672475905,25.721148822167017|34.0,26.0,33.146970351542635,25.478137547956642|35.0,26.0,34.27287141944138,25.313498705511194|36.0,26.0,35.373018717397805,25.220965680302523|37.0,26.0,36.4244943283763,25.182202212078714|38.0,26.0,37.42707475493542,25.180392372187953|39.0,26.0,38.3980309268874,25.20148059822196|40.0,26.0,39.365693538576195,25.22691830121519|41.0,26.0,40.36549675150438,25.227079805123125|42.0,26.0,41.398967324738244,25.20077554888023|43.0,26.0,42.45143130680506,25.16389451093394|44.0,26.0,43.509439965624956,25.128592602352978|45.0,26.0,44.5602177980971,25.101895543441948|46.0,26.0,45.592810875493356,25.08665613437024|47.0,26.0,46.599402279099216,25.083745959894802|48.0,26.0,47.576185082917476,25.09425118489819|49.0,26.0,48.5238514384107,25.12063514551897|
|0.0,27.0,-0.5673132828699832,26.1764979422738|1.0,27.0,0.2161941514127942,26.378994048562745|2.0,27.0,1.0295403924086115,26.758736347466993|3.0,27.0,2.0241408234158067,27.2184007039284|4.0,27.0,3.2036766637492304,27.60487117979157|5.0,27.0,4.453117582483866,27.83720942506144|6.0,27.0,5.6515014838835995,27.937309332218913|7.0,27.0,6.736386924966306,27.964628501896602|8.0,27.0,7.699553209130068,27.953798577193297|9.0,27.0,8.568778178022134,27.902245942218688|10.0,27.0,9.39954252346522,27.799656688131527|11.0,27.0,10.255567776547151,27.6676980340581|12.0,27.0,11.156166472396421,27.53660504814258|13.0,27.0,12.095391621792393,27.42624368860618|14.0,27.0,13.062541013831478,27.34809574724763|15.0,27.0,14.047538817165341,27.304659966508897|16.0,27.0,15.043182782059532,27.290690232812633|17.0,27.0,16.044381553241,27.294607169318592|18.0,27.0,17.045911846847705,27.29952595215514|19.0,27.0,18.041086231504934,27.283697699304366|20.0,27.0,19.024445843021,27.21975915635301|21.0,27.0,20.01616595249347,27.1790825702488|22.0,27.0,21.026775734486314,27.229857627707563|23.0,27.0,22.057529195570023,27.33428847242631|24.0,27.0,23.11058607060821,27.457102682341567|25.0,27.0,24.17794462400089,27.56940755069718|26.0,27.0,25.241947494762623,27.65219352902596|27.0,27.0,26.28177765680976,27.695813671712706|28.0,27.0,27.280727335133427,27.694727884553185|29.0,27.0,28.232100417116232,27.640570238620978|30.0,27.0,29.144728811846836,27.51818065837609|31.0,27.0,30.05391223910546,27.323910402249698|32.0,27.0,31.00404402292271,27.08984259415233|33.0,27.0,32.010508628817334,26.85540806953691|34.0,27.0,33.06173966551873,26.654070029140154|35.0,27.0,34.13222106453551,26.503049580778814|36.0,27.0,35.19735068638163,26.403548761969624|37.0,27.0,36.24254073484776,26.347117574417087|38.0,27.0,37.265559683345245,26.32132671978922|39.0,27.0,38.27481074109559,26.31145040936061|40.0,27.0,39.286589602928544,26.299253537040432|41.0,27.0,40.319099557318275,26.267624012439082|42.0,27.0,41.36781985064803,26.225178563302922|43.0,27.0,42.420441058405466,26.185069675850862|44.0,27.0,43.46548120071825,26.15484341497306|45.0,27.0,44.49373250565031,26.13762350207993|46.0,27.0,45.49972265039353,26.134134783311673|47.0,27.0,46.482527976599776,26.144299874372994|48.0,27.0,47.44589579651697,26.167552685341327|49.0,27.0,48.39771091534405,26.201721941611634|
|0.0,28.0,-0.8004439819337937,27.400592432658737|1.0,28.0,0.06044099093214128,27.657612984359186|2.0,28.0,1.0008697331224554,28.04169783938295|3.0,28.0,2.0972947313245767,28.430259454173445|4.0,28.0,3.299011238739506,28.713172318999046|5.0,28.0,4.497133995592552,28.864364380114825|6.0,28.0,5.609008147240106,28.920394138983614|7.0,28.0,6.60481695157233,28.91860239398524|8.0,28.0,7.498388818494555,28.86509318722824|9.0,28.0,8.337653738140531,28.74919785731193|10.0,28.0,9.188820569155048,28.584797341798044|11.0,28.0,10.097562641687787,28.430821093172646|12.0,28.0,11.052954959124236,28.32110074829035|13.0,28.0,12.034610602195121,28.26081278842483|14.0,28.0,13.030549692553402,28.24528779299365|15.0,28.0,14.035426895790534,28.263815705816985|16.0,28.0,15.046543993992804,28.301532161814965|17.0,28.0,16.059763981704283,28.340523464535725|18.0,28.0,17.06728136784898,28.360604982270537|19.0,28.0,18.05918704428077,28.338926219627286|20.0,28.0,19.031069768722954,28.247334200864756|21.0,28.0,20.012846859667622,28.159776961830932|22.0,28.0,21.01253235298728,28.157821564125946|23.0,28.0,22.023570871748245,28.215838266999885|24.0,28.0,23.04850209186187,28.30765521417451|25.0,28.0,24.087148705380397,28.40829219183241|26.0,28.0,25.1317742105784,28.496169304354108|27.0,28.0,26.167999001248766,28.55477413248722|28.0,28.0,27.179426318017914,28.571540753086218|29.0,28.0,28.154141231696343,28.53340692166846|30.0,28.0,29.093081507887305,28.421306122272195|31.0,28.0,30.03291233686836,28.254443415750117|32.0,28.0,31.003438877230636,28.082860899009493|33.0,28.0,32.00279263440109,27.925317538904494|34.0,28.0,33.021386778937824,27.794291070776428|35.0,28.0,34.0477687717573,27.69462205718259|36.0,28.0,35.07313559906583,27.624603699697328|37.0,28.0,36.093523492252665,27.577743749718024|38.0,28.0,37.11006160042272,27.54391925609841|39.0,28.0,38.12840839183321,27.50976733220518|40.0,28.0,39.158889897957785,27.459136064945596|41.0,28.0,40.206372900168496,27.391595507566684|42.0,28.0,41.258778084339696,27.328739937323196|43.0,28.0,42.30500774065091,27.280982782233384|44.0,28.0,43.335305724909695,27.252884533246583|45.0,28.0,44.343768187932845,27.245440652545437|46.0,28.0,45.329695433091224,27.25791389476609|47.0,28.0,46.29768476261682,27.288133925980876|48.0,28.0,47.256587640856594,27.331166639384044|49.0,28.0,48.217575667851335,27.377254334048228|
|0.0,29.0,-0.9582909595991872,28.71420560406042|1.0,29.0,2.3074117693644425E-5,28.993206789936085|2.0,29.0,1.0573864230575025,29.333885675888723|3.0,29.0,2.217843648157464,29.623082210685215|4.0,29.0,3.4034307643436548,29.802561615745734|5.0,29.0,4.528205322045804,29.881708444926154|6.0,29.0,5.545916081472599,29.890958918769435|7.0,29.0,6.455795586888986,29.838952654653703|8.0,29.0,7.297404866393075,29.711589824429684|9.0,29.0,8.139212054894765,29.508963764487714|10.0,29.0,9.0412102841703,29.284116667619486|11.0,29.0,10.007351620146085,29.1210338546581|12.0,29.0,11.000716166450951,29.037839397557548|13.0,29.0,12.000265153565884,29.02302687180999|14.0,29.0,13.001812893046058,29.06018720388023|15.0,29.0,14.008534519485128,29.13036947858841|16.0,29.0,15.02277898078317,29.212224125868907|17.0,29.0,16.040839043904903,29.28286084971721|18.0,29.0,17.052253781628693,29.319025242830225|19.0,29.0,18.044890923173103,29.29625436935659|20.0,29.0,19.01726283620819,29.185007207703997|21.0,29.0,20.002000659335796,29.06322433102703|22.0,29.0,21.000253903123372,29.022533126280038|23.0,29.0,22.000991022923355,29.044509141985362|24.0,29.0,23.00598814665443,29.109272299364953|25.0,29.0,24.019403148251726,29.196035237499224|26.0,29.0,25.04104021693322,29.283542121139902|27.0,29.0,26.063794803908383,29.35145388148526|28.0,29.0,27.075456214069582,29.381075829589662|29.0,29.0,28.064578183677206,29.35353362718045|30.0,29.0,29.030656964297766,29.245711373639022|31.0,29.0,30.00528275028326,29.10265277938745|32.0,29.0,31.000033682094415,28.991792500115945|33.0,29.0,32.003674864911815,28.9143482329925|34.0,29.0,33.00886252544252,28.86715984595078|35.0,29.0,34.01223573724156,28.844045643801525|36.0,29.0,35.01347091372431,28.836414053378476|37.0,29.0,36.013987028898825,28.83333140421715|38.0,29.0,37.01607189645002,28.821434922102476|39.0,29.0,38.02337698147412,28.785040748779195|40.0,29.0,39.043911013352044,28.70692347482186|41.0,29.0,40.0808680702153,28.606050135613348|42.0,29.0,41.121219581268896,28.52277366412279|43.0,29.0,42.15420142374707,28.46649763973483|44.0,29.0,43.17103155727669,28.44070462100166|45.0,29.0,44.16799943119544,28.44522522271747|46.0,29.0,45.14742987694282,28.47738715546758|47.0,29.0,46.11663965651222,28.531305532832796|48.0,29.0,47.08525281882801,28.5959732749707|49.0,29.0,48.06188582313693,28.653673865888628|
|0.0,30.0,-1.0,30.0|1.0,30.0,0.03628028071661926,30.266916283999986|2.0,30.0,1.1616783388303857,30.545175927947867|3.0,30.0,2.337380902637788,30.748956562032063|4.0,30.0,3.483513592046043,30.85629538735113|5.0,30.0,4.537904467822935,30.886830152364023|6.0,30.0,5.479805358291961,30.854047735632058|7.0,30.0,6.3317166401141876,30.743906816005694|8.0,30.0,7.156981897949393,30.537885191853235|9.0,30.0,8.03456455972857,30.26064230406423|10.0,30.0,9.0,30.0|11.0,30.0,10.013111862165584,29.83859428943895|12.0,30.0,11.026924053762484,29.769515287157773|13.0,30.0,12.026211123039134,29.77254621764566|14.0,30.0,13.014831422151614,29.828410742701678|15.0,30.0,14.00342391630797,29.917319231903324|16.0,30.0,15.000139319785657,30.016691919042124|17.0,30.0,16.005149205541468,30.101350366379332|18.0,30.0,17.01059473549934,30.14517996617433|19.0,30.0,18.007382731765617,30.12128874145158|20.0,30.0,19.0,30.0|21.0,30.0,20.009176027269685,29.86484137074194|22.0,30.0,21.01835046779693,29.809306014972943|23.0,30.0,22.01714430143359,29.815623548695797|24.0,30.0,23.00895176721386,29.866495691861772|25.0,30.0,24.001565872886157,29.94405990870208|26.0,30.0,25.00040873072545,30.028588361094993|27.0,30.0,26.00488970472238,30.098769935873676|28.0,30.0,27.008847877456542,30.13273081773876|29.0,30.0,28.00584477862826,30.107960158481287|30.0,30.0,29.0,30.0|31.0,30.0,30.007558816662925,29.87727878090361|32.0,30.0,31.01655010921261,29.81881966908556|33.0,30.0,32.01763749366392,29.81301362042895|34.0,30.0,33.01170248168487,29.847461430149103|35.0,30.0,34.0041791035121,29.908672336512783|36.0,30.0,35.000179460971445,29.981055614640642|37.0,30.0,36.00109213910614,30.04672349991666|38.0,30.0,37.00371251039451,30.0860885477609|39.0,30.0,38.0030603563275,30.078175103928025|40.0,30.0,39.0,30.0|41.0,30.0,40.00674108403781,29.884083107953916|42.0,30.0,41.02226224782421,29.790169382667287|43.0,30.0,42.03737932380254,29.729146840968856|44.0,30.0,43.044334984081566,29.705543929677745|45.0,30.0,44.04027266236706,29.71906684531727|46.0,30.0,45.027936841001356,29.765280561270313|47.0,30.0,46.01372253313789,29.834903790594527|48.0,30.0,47.00382471969849,29.912622594933207|49.0,30.0,48.000270118156436,29.97675858547635|
|0.0,31.0,-0.9743387288856304,31.225086741931936|1.0,31.0,0.1068929974836248,31.449844286455008|2.0,31.0,1.2472325162909592,31.65828649953524|3.0,31.0,2.394523486115931,31.79586317362647|4.0,31.0,3.4846072294069437,31.85695407812812|5.0,31.0,4.478179635747052,31.85305539530028|6.0,31.0,5.373676753901416,31.779563462071263|7.0,31.0,6.210866504497683,31.61422172403481|8.0,31.0,7.063828534765745,31.351543720867188|9.0,31.0,8.00088421975553,31.04204352109996|10.0,31.0,9.023227247812956,30.785722164970455|11.0,31.0,10.065460834905725,30.64413970591692|12.0,31.0,11.087684374489305,30.59051227191889|13.0,31.0,12.082527727564038,30.602200264817597|14.0,31.0,13.059140972726105,30.661201695994176|15.0,31.0,14.031766020557704,30.749954082110236|16.0,31.0,15.011649835372504,30.8478029169767|17.0,31.0,16.00240559804735,30.930678941203023|18.0,31.0,17.000369138804288,30.972831243217254|19.0,31.0,18.00135186361845,30.94802019909948|20.0,31.0,19.014556924240708,30.829994281160694|21.0,31.0,20.04520696621701,30.702728638043506|22.0,31.0,21.06253330691925,30.65192500899341|23.0,31.0,22.060225442236522,30.658205060627783|24.0,31.0,23.044512096653925,30.704969719250176|25.0,31.0,24.025431903491988,30.775908444450145|26.0,31.0,25.010886784585207,30.85284346058768|27.0,31.0,26.003577680919197,30.915486320411215|28.0,31.0,27.001660846047436,30.942389812660615|29.0,31.0,28.0039070886169,30.911688551748153|30.0,31.0,29.019815309283917,30.80191423048129|31.0,31.0,30.047429002186334,30.69568356251383|32.0,31.0,31.054534188957536,30.674278646463247|33.0,31.0,32.04009750333494,30.719665919131852|34.0,31.0,33.01705594825523,30.816095157378665|35.0,31.0,34.00148004365554,30.945613450358916|36.0,31.0,35.003673404366296,31.08563477583874|37.0,31.0,36.02242861057985,31.210604317589073|38.0,31.0,37.04468699694532,31.29559612006022|39.0,31.0,38.05170416504037,31.31738779024755|40.0,31.0,39.03180710360297,31.250204946726335|41.0,31.0,40.00929323757928,31.136015112740644|42.0,31.0,41.00119048341315,31.048780627051478|43.0,31.0,42.000000095552686,30.999562844003616|44.0,31.0,43.00002597808,30.99279198466045|45.0,31.0,44.00036536687764,31.027029618242118|46.0,31.0,45.00453873468993,31.095167585170955|47.0,31.0,46.01708859589827,31.184079253819558|48.0,31.0,47.03852813973208,31.27490336831866|49.0,31.0,48.06126027977233,31.34462695435335|
